ID_Transacao;Data_Transacao;Nome_Cliente;CPF;Valor_Transacao;Tipo_Transacao;Banco_Origem;Banco_Destino;Moeda;Status_Transacao;IP_Origem;Localizacao;Canal_Transacao
TX-831;31/7/24 12:00 AM;Maria Eduarda Nunes;672.197.308-95;24818.46;Pix;Itaú;Bradesco;EUR;Cancelada;76.114.44.81;Salvad0r;Internet Banking
TX-832;28/6/24 12:00 AM;Emilly da Luz;175.924.382-83;30182.19;DOC;Bradesco;It@ú;BR$;Cancelada;78.33.187.186;São Paulo;Agência Física
TX-833;29/12/24 12:00 AM;Renan Novaes;421.591.214-79;32902,16;Transferência;Inter;Itaú;eur;Aprovda;133.217.56.81;Salvador;Agência Física
TX-834;9/8/24 12:00 AM;André N0gu3ir4;502.653.269-39;39591,5;Depósito;Bradesco;Banco do Brasil;eur;Aprovda;209246154225;Rio de Janeiro;Internet Banking
TX-835;7/6/24 12:00 AM;Kamilly Gonçalves;24419230218;30197.47;Pix;Caixa Econômica;S@nt@nder;BR$;Aprovda;167.140.10.159;Belo Horizonte;Internet Banking
TX-836;18/7/24 12:00 AM;M4rc3l4 Di4s;156.860.920-77;49149.56;Transferência;Caixa Econômica;Banco do Brasil;eur;Pndente;184.63.182.128;P0rt0 Alegre;Agência Física
TX-837;9/8/24 12:00 AM;Valentina Costela;31278834490;30197.47;TED;Itaú;B@nco do Br@sil;Real;Pendente;23.112.58.85;Salvador;Caixa Eletrônico
TX-838;14/12/24 12:00 AM;Manuela Jesus;29286644979;16995.53;Depósito;Inter;S@nt@nder;eur;Cancelado;140.121.49.200;Salvador;Agência Física
TX-839;17/12/24 12:00 AM;Nathan Jesus;910.085.188-13;3238.19;Pix;Itaú;Inter;Usd;Pendnte;145220225216;Belo Horizonte;Agência Física
TX-840;14/5/24 12:00 AM;Renan Novaes;421.591.214-79;10899.35;TED;Inter;BTG P@ctu@l;BRL;Pendnte;63.18.248.20;Salvador;Caixa Eletrônico
TX-841;10/5/24 12:00 AM;Luiz Felipe Barros;441.300.936-01;43912,81;Transferência;Banco do Brasil;Banco do Brasil;EUR;Cancelada;181.71.150.136;Salvador;Caixa Eletrônico
TX-842;6/2/25 12:00 AM;Cecília Costela;39014903719;45250,75;Boleto;Santander;Br@desco;EURO;Aprovdo;155.16.190.57;Porto Alegre;Agência Física
TX-843;14/5/24 12:00 AM;Dr. Luiz Felipe Teixeira;33424344224;7942.05;Transferência;Bradesco;B@nco do Br@sil;Real;Aprovda;74.83.119.104;São Paulo;Caixa Eletrônico
TX-844;9/8/24 12:00 AM;J0ã0 Guilh3rm3 C0st3l4;84842762368;19794,7;TED;Bradesco;Banco do Brasil;USD;Aprovada;78.33.187.186;Sã0 Paul0;caixaeletrônico
TX-845;6/2/25 12:00 AM;Maria Castro;427.552.247-91;39985.66;Depósito;Bradesco;Santander;BRL;Aprovdo;99.38.141.67;Salvador;internetbanking
TX-846;17/12/24 12:00 AM;Luiz Fernando Duarte;69061082464;24818.46;Transferência;Itaú;B@nco do Br@sil;BRL;Cancelada;209246154225;Rio de Janeiro;Caixa Eletrônico
TX-847;9/8/24 12:00 AM;Luiz Felipe Barros;441.300.936-01;24818.46;Boleto;Caixa Econômica;S@nt@nder;EURO;Aprovdo;133.217.56.81;Salvador;Caixa Eletrônico
TX-848;29/12/24 0:00;M4rc3l4 Di4s;156.860.920-77;3914.56;Boleto;Caixa Econômica;BTG Pactual;eur;Cancelado;43.82.222.136;Sã0 Paul0;Agência Física
TX-849;5/5/24 0:00;João Pedro Rodrigues;653.490.064-88;31654.67;DOC;BTG Pactual;BTG P@ctu@l;Real;Aprovada;27.213.174.49;Rio de Janeiro;caixaeletrônico
TX-850;18/7/24 0:00;Sra. Alice Campos;95829576634;4615,03;Pix;Banco do Brasil;S@nt@nder;EURO;Aprovdo;76.114.44.81;Curitiba;Agência Física
TX-851;9/11/24 0:00;Srta. Brenda Nunes;76972982739;32068.23;Pix;Banko do Brasil;Banco do Brasil;eur;Aprovada;57.126.87.244;Salvador;internetbanking
TX-852;5/5/24 0:00;Lorena Oliveira;13817942796;31654.67;TED;Itaú;Banco do Brasil;BRL;Aprovdo;133.217.56.81;Curitiba;Agência Física
TX-853;10/12/24 0:00;Valentina Costela;31278834490;41317.01;Transferência;Caixa Econômica;Bradesco;Real;Pendnte;140.201.79.192;Salvador;internetbanking
TX-854;6/2/25 0:00;Lara Silveira;1454845353;32902,16;TED;Caixa Ekonômika;Inter;EURO;Pendnte;195139235106;São Paulo;internetbanking
TX-855;4/9/24 0:00;Luiz Felipe Barros;441.300.936-01;31654.67;Pix;BTG Pactual;S@nt@nder;BR$;Pndente;76.114.44.81;Bel0 H0riz0nte;Caixa Eletrônico
TX-856;5/4/24 0:00;Cecília Costela;39014903719;8896,81;TED;Caixa Econômica;BTG Pactual;BRL;Pendente;173175245113;Salvador;Agência Física
TX-857;13/1/25 0:00;Maria Eduarda Nunes;672.197.308-95;19794,7;Transferência;Caixa Ekonômika;Caixa Econômica;BRL;Pendente;43.82.222.136;Salvad0r;internetbanking
TX-858;10/12/24 0:00;Ana Lívia Azevedo;48867127519;4615,03;Depósito;Caixa Econômica;BTG Pactual;USD;Pendente;181.71.150.136;Salvador;Agência Física
TX-859;5/5/24 0:00;Maysa Castro;90570852729;16152.09;Transferência;Itaú;Inter;eur;Pendnte;133.52.111.176;Sã0 Paul0;Internet Banking
TX-860;27/12/24 0:00;Ana Júlia Carvalho;54119817564;45250,75;Pix;Bradesco;Santander;BR$;Aprovada;181145218245;P0rt0 Alegre;agênciafísica
TX-861;22/2/24 0:00;L3vi d4 R0ch4;825.015.143-74;11656,75;Depósito;Caixa Econômica;Itaú;BRL;Pndente;68.124.51.34;Salvador;Internet Banking
TX-862;18/7/24 0:00;Yasmin Oliveira;239.620.763-26;11435.93;Boleto;Caixa Econômica;Santander;EUR;Cancelada;159241130188;Salvador;Agência Física
TX-863;10/11/24 0:00;Manuela Jesus;29286644979;11435.93;Depósito;BTG Pactual;BTG Pactual;BR$;Aprovada;76.114.44.81;Rio de Janeiro;Internet Banking
TX-864;15/3/24 0:00;Bryan Duarte;50764955250;43912,81;TED;Itaú;Caixa Econômica;Real;Aprovada;57.192.0.17;São Paulo;Agência Física
TX-865;12/11/24 0:00;Renan Novaes;421.591.214-79;19794,7;TED;BTG Pactual;Itaú;Real;Aprovdo;86213210207;Curitiba;Caixa Eletrônico
TX-866;8/5/24 0:00;Luiz Fernando Duarte;69061082464;12171,55;Transferência;Inter;Caixa Econômica;BR$;Pendnte;28.146.72.243;Rio de Janeiro;Internet Banking
TX-867;16/5/24 0:00;Luiz Fernando Duarte;69061082464;2587,57;Pix;Bradesco;BTG Pactual;EUR;Aprovada;117255194225;Belo Horizonte;internetbanking
TX-868;27/9/24 0:00;Vicente Costa;55472565610;16995.53;TED;Inter;S@nt@nder;EURO;Cancelada;28.146.72.243;Salvador;Caixa Eletrônico
TX-869;28/6/24 0:00;Lara Silveira;1454845353;19794,7;TED;Santander;S@nt@nder;BRL;Cancelada;27.213.174.49;Curitiba;Caixa Eletrônico
TX-870;10/9/24 0:00;Emilly da Luz;175.924.382-83;30197.47;Pix;Santander;BTG Pactual;EUR;Cancelado;195139235106;Rio de Janeiro;caixaeletrônico
TX-871;16/4/24 0:00;Vicente Costa;55472565610;24818.46;Pix;Itaú;Banco do Brasil;eur;Cancelado;133.217.56.81;Salvad0r;Agência Física
TX-872;9/8/24 0:00;Breno Pinto;53540285406;2594.20;Boleto;Inter;S@nt@nder;BRL;Pndente;181.71.150.136;Salvador;Agência Física
TX-873;9/8/24 0:00;Isabella da Cunha;181.721.689-96;30197.47;Pix;Santander;Itaú;BRL;Pendente;133.217.56.81;Porto Alegre;Agência Física
TX-874;13/1/25 0:00;Maysa Castro;90570852729;39591,5;Pix;Itaú;S@nt@nder;BRL;Aprovdo;133.52.111.176;Belo Horizonte;Agência Física
TX-875;13/1/25 0:00;M4rc3l4 Di4s;156.860.920-77;10872.24;Depósito;BTG Pactual;Santander;eur;Cancelada;50.107.35.236;Sã0 Paul0;Internet Banking
TX-876;31/7/24 0:00;Valentina Porto;69650426560;49149.56;Boleto;Itaú;Inter;BR$;Pendnte;173175245113;Curitiba;Agência Física
TX-877;11/5/24 0:00;Lorena Oliveira;13817942796;30182.19;TED;Bradesco;BTG P@ctu@l;Usd;Aprovada;27.213.174.49;Salvador;Agência Física
TX-878;28/6/24 0:00;Bryan Duarte;50764955250;31654.67;Boleto;BTG Paktual;Santander;eur;Pndente;76.114.44.81;Rio de Janeiro;caixaeletrônico
TX-879;10/9/24 0:00;Sr. Carlos Eduardo da Rocha;70936145921;3238.19;TED;Banco do Brasil;Inter;EUR;Aprovdo;173175245113;Salvador;Internet Banking
TX-880;10/9/24 0:00;Emilly da Luz;175.924.382-83;20623.38;DOC;Bradesco;S@nt@nder;BRL;Aprovada;147.45.234.99;Salvador;caixaeletrônico
TX-881;9/8/24 0:00;Manuela Jesus;29286644979;43618.64;Depósito;Banco do Brasil;BTG Pactual;eur;Aprovdo;68.124.51.34;Rio de Janeiro;caixaeletrônico
TX-882;9/7/24 0:00;Luiz Felipe Barros;441.300.936-01;23039.65;Depósito;Santander;Santander;BR$;Cancelado;138.13.1.100;São Paulo;agênciafísica
TX-883;13/1/25 0:00;Rodrigo Dias;44627071180;12122,38;DOC;Santander;Banco do Brasil;EURO;Cancelado;174.187.243.46;Rio de Janeiro;Agência Física
TX-884;22/2/24 0:00;Cecília Costela;39014903719;2587,57;DOC;Itaú;Bradesco;BRL;Pendnte;145220225216;Curitiba;Agência Física
TX-885;31/12/24 0:00;Miguel Santos;020.340.036-88;39062,72;DOC;Bradesco;Itaú;USD;Aprovda;167.140.10.159;São Paulo;Caixa Eletrônico
TX-886;10/11/24 0:00;R4f43l S4nt0s;069.188.807-13;23039.65;TED;Itaú;S@nt@nder;Usd;Aprovda;173175245113;Salvador;Agência Física
TX-887;9/8/24 0:00;Lorena Oliveira;13817942796;31087,91;Boleto;Caixa Ekonômika;Banco do Brasil;eur;Pendnte;44.61.49.226;Rio de Janeiro;Caixa Eletrônico
TX-888;8/11/24 0:00;Yasmin Oliveira;239.620.763-26;43618.64;DOC;BTG Pactual;Santander;Usd;Pendnte;151.94.193.13;Salvador;Agência Física
TX-889;31/7/24 0:00;Agatha Lopes;705.068.735-01;4615,03;Transferência;Caixa Ekonômika;S@nt@nder;eur;Aprovda;23.112.58.85;Belo Horizonte;Caixa Eletrônico
TX-890;10/5/24 0:00;Nathan Jesus;910.085.188-13;11785,3;TED;Inter;Itaú;Real;Cancelada;186.204.75.89;Rio de Janeiro;Agência Física
TX-891;10/12/24 0:00;Sra. Alice Campos;95829576634;41317.01;TED;Santander;Bradesco;EURO;Pendente;195139235106;Sã0 Paul0;agênciafísica
TX-892;29/1/25 0:00;Maria Castro;427.552.247-91;12122,38;Transferência;Bradesco;BTG P@ctu@l;Usd;Pndente;118.68.211.2;São Paulo;internetbanking
TX-893;21/7/24 0:00;Valentina Porto;69650426560;49149.56;Boleto;Banko do Brasil;Bradesco;BRL;Cancelada;23.112.58.85;São Paulo;Internet Banking
TX-894;5/5/24 0:00;R4f43l S4nt0s;069.188.807-13;11435.93;TED;Bradesko;Inter;USD;Pendnte;209246154225;Salvador;Internet Banking
TX-895;4/9/24 0:00;Cecília Costela;39014903719;14964,78;Transferência;Banko do Brasil;Inter;BR$;Pndente;86213210207;Rio de Janeiro;Agência Física
TX-896;29/11/24 0:00;Emilly da Luz;175.924.382-83;30182.19;Depósito;Bradesco;Caixa Econômica;eur;Pndente;156.91.58.100;Sã0 Paul0;Internet Banking
TX-897;6/2/25 0:00;Lara Silveira;1454845353;11656,75;Transferência;Inter;Santander;Real;Aprovada;155.16.190.57;Salvador;caixaeletrônico
TX-898;22/10/24 0:00;Leandro Araújo;69106604613;14343,13;Depósito;BTG Paktual;BTG P@ctu@l;BRL;Aprovdo;174.187.243.46;São Paulo;Agência Física
TX-899;18/7/24 0:00;Rafaela Gomes;871.846.715-91;14343,13;Pix;Itaú;Banco do Brasil;Real;Aprovda;67.175.74.74;Sã0 Paul0;Agência Física
TX-900;9/8/24 0:00;Maria Eduarda Nunes;672.197.308-95;3238.19;Transferência;Itaú;Itaú;BRL;Aprovdo;118.68.211.2;São Paulo;internetbanking
TX-901;1/4/24 0:00;João Felipe Silva;1123173968;16995.53;Pix;Itaú;BTG P@ctu@l;EUR;Aprovda;68.124.51.34;São Paulo;Agência Física
TX-902;21/7/24 0:00;Nathan Jesus;910.085.188-13;16152.09;TED;Caixa Econômica;Itaú;BRL;Cancelada;140.201.79.192;Porto Alegre;Agência Física
TX-903;16/5/24 0:00;Isabella da Cunha;181.721.689-96;10899.35;TED;Itaú;It@ú;Real;Aprovdo;140.121.49.200;Rio de Janeiro;Caixa Eletrônico
TX-904;10/11/24 0:00;Srt4. Ev3lyn C4mp0s;329.129.447-41;14343,13;Depósito;Banco do Brasil;Bradesco;BR$;Pendente;133.52.111.176;Curitiba;Internet Banking
TX-905;13/1/25 0:00;Yasmin Oliveira;239.620.763-26;31654.67;TED;Itaú;Banco do Brasil;USD;Pndente;181.71.150.136;Salvador;Caixa Eletrônico
TX-906;12/11/24 0:00;Isabella da Cunha;181.721.689-96;23039.65;TED;Itaú;Santander;eur;Pndente;50.107.35.236;Salvador;Caixa Eletrônico
TX-907;13/1/25 0:00;Leandro Araújo;69106604613;31087,91;Transferência;Itaú;Caixa Econômica;eur;Pendente;68.124.51.34;São Paulo;Internet Banking
TX-908;7/6/24 0:00;Luiz Miguel Silveira;25094710302;4615,03;Pix;Itaú;It@ú;EUR;Cancelado;28.146.72.243;São Paulo;Internet Banking
TX-909;27/9/24 0:00;Nathan Jesus;910.085.188-13;43618.64;Pix;Santander;Santander;EUR;Pendnte;143.65.126.190;Porto Alegre;caixaeletrônico
TX-910;22/2/24 0:00;Maria Eduarda Nunes;672.197.308-95;44296.21;DOC;Inter;Itaú;BR$;Aprovada;143.65.126.190;Rio de Janeiro;internetbanking
TX-911;14/10/24 0:00;J0ã0 Guilh3rm3 C0st3l4;84842762368;47531,9;Boleto;Bradesko;It@ú;BR$;Pndente;23.112.58.85;P0rt0 Alegre;Caixa Eletrônico
TX-912;22/10/24 0:00;Miguel Santos;020.340.036-88;14964,78;TED;Santander;Inter;eur;Aprovdo;181.71.150.136;Salvad0r;Agência Física
TX-913;29/1/25 0:00;Nathan Jesus;910.085.188-13;22963.92;Boleto;Itaú;It@ú;BR$;Cancelada;145220225216;São Paulo;agênciafísica
TX-914;13/1/25 0:00;Renan Novaes;421.591.214-79;12122,38;Transferência;Itaú;Santander;eur;Cancelada;28.146.72.243;Curitiba;Internet Banking
TX-915;11/5/24 0:00;Srta. Brenda Nunes;76972982739;2594.20;Depósito;Santander;Santander;USD;Pndente;184.63.182.128;Rio de Janeiro;Caixa Eletrônico
TX-916;13/1/25 0:00;Sr. P3dr0 d4 M4t4;337.451.791-72;4615,03;Transferência;Itaú;BTG P@ctu@l;USD;Aprovdo;140.201.79.192;Rio de Janeiro;Caixa Eletrônico
TX-917;24/7/24 0:00;Sr. P3dr0 d4 M4t4;337.451.791-72;32902,16;TED;Itaú;Bradesco;BRL;Aprovda;209246154225;Curitiba;Agência Física
TX-918;8/11/24 0:00;Breno Pinto;53540285406;44296.21;Boleto;BTG Paktual;It@ú;BR$;Cancelada;181.71.150.136;São Paulo;caixaeletrônico
TX-919;31/12/24 0:00;Sra. Alice Campos;95829576634;16995.53;DOC;Santander;Bradesco;EURO;Aprovdo;46.16.234.145;Salvador;Agência Física
TX-920;5/4/24 0:00;M4rc3l4 Di4s;156.860.920-77;38019,67;Transferência;BTG Paktual;Itaú;EUR;Pndente;57.192.0.17;Sã0 Paul0;caixaeletrônico
TX-921;14/12/24 0:00;João Pedro Rodrigues;653.490.064-88;12122,38;Transferência;Itaú;BTG Pactual;USD;Aprovada;99.38.141.67;Salvador;Internet Banking
TX-922;31/12/24 0:00;Sra. Alice Campos;95829576634;30054,77;TED;Caixa Econômica;Caixa Econômica;EURO;Cancelada;149.105.122.24;Sã0 Paul0;Agência Física
TX-923;16/4/24 0:00;Sra. Alice Campos;95829576634;30182.19;Boleto;BTG Paktual;C@ix@ Econômic@;EUR;Pendnte;118.68.211.2;P0rt0 Alegre;internetbanking
TX-924;1/4/24 0:00;Nathan Jesus;910.085.188-13;12122,38;Depósito;Caixa Econômica;S@nt@nder;USD;Aprovda;28.146.72.243;Belo Horizonte;Agência Física
TX-925;29/1/25 0:00;Bryan Almeida;947.959.409-14;22171.02;Boleto;Caixa Ekonômika;Inter;BRL;Aprovda;140.201.79.192;Curitiba;Agência Física
TX-926;5/4/24 0:00;J0ã0 P3dr0 M3nd3s;76102989340;4615,03;TED;Itaú;It@ú;eur;Aprovda;133.217.56.81;Bel0 H0riz0nte;Internet Banking
TX-927;16/4/24 0:00;Lara Silveira;1454845353;47531,9;Pix;Bradesco;Inter;BRL;Cancelada;155.16.190.57;Salvador;Agência Física
TX-928;15/3/24 0:00;Emilly da Luz;175.924.382-83;16152.09;Transferência;Caixa Ekonômika;It@ú;Usd;Pndente;146103227115;São Paulo;Agência Física
TX-929;24/7/24 0:00;Valentina Porto;69650426560;47531,9;Transferência;Santander;BTG P@ctu@l;BRL;Cancelada;50.107.35.236;Rio de Janeiro;Internet Banking
TX-930;22/2/24 0:00;André N0gu3ir4;502.653.269-39;17652.46;Pix;Itaú;Banco do Brasil;EUR;Cancelada;138.13.1.100;Rio de Janeiro;Internet Banking
TX-931;8/2/25 0:00;Renan Novaes;421.591.214-79;13619.27;TED;Banco do Brasil;Caixa Econômica;Real;Aprovada;98.70.105.37;Porto Alegre;Agência Física
TX-932;8/2/25 0:00;Agatha Lopes;705.068.735-01;11785,3;Depósito;Santander;Santander;eur;Aprovada;138.13.1.100;Salvador;caixaeletrônico
TX-933;14/10/24 0:00;Breno Pinto;53540285406;43912,81;Boleto;BTG Pactual;Itaú;USD;Aprovdo;68.124.51.34;Curitiba;Agência Física
TX-934;31/7/24 0:00;Renan Novaes;421.591.214-79;11656,75;TED;Caixa Econômica;S@nt@nder;BR$;Pendente;118.68.211.2;Porto Alegre;internetbanking
TX-935;22/2/24 0:00;Luiz Felipe Barros;441.300.936-01;20623.38;DOC;Santander;Caixa Econômica;eur;Aprovdo;140.121.49.200;Curitiba;Agência Física
TX-936;15/3/24 0:00;Srta. Brenda Nunes;76972982739;23039.65;TED;Itaú;It@ú;BRL;Aprovdo;147.45.234.99;São Paulo;Agência Física
TX-937;9/7/24 0:00;Valentina Porto;69650426560;22171.02;TED;Banco do Brasil;Santander;Real;Cancelada;41.25.20.251;Bel0 H0riz0nte;Caixa Eletrônico
TX-938;5/5/24 0:00;Breno Pinto;53540285406;11785,3;Boleto;Banco do Brasil;Itaú;BRL;Cancelada;89165229118;Salvad0r;Internet Banking
TX-939;9/7/24 0:00;Emilly da Luz;175.924.382-83;30054,77;DOC;Bradesco;Itaú;EURO;Pndente;181.71.150.136;Curitiba;Caixa Eletrônico
TX-940;29/12/24 0:00;Bryan Almeida;947.959.409-14;43618.64;TED;Santander;Santander;USD;Aprovdo;167.140.10.159;Porto Alegre;caixaeletrônico
TX-941;8/2/25 0:00;Dr. Luiz Gust4v0 Lim4;31211524979;16152.09;Transferência;BTG Paktual;Santander;eur;Pendnte;138.13.1.100;Curitiba;Agência Física
TX-942;6/3/24 0:00;Kamilly Gonçalves;24419230218;19794,7;Transferência;BTG Paktual;It@ú;USD;Cancelado;174.187.243.46;Rio de Janeiro;Internet Banking
TX-943;5/4/24 0:00;Cecília Costela;39014903719;10899.35;Boleto;Santander;Inter;eur;Pendnte;27.213.174.49;Curitiba;Agência Física
TX-944;28/6/24 0:00;Isabella da Cunha;181.721.689-96;12122,38;Boleto;Bradesco;Bradesco;USD;Cancelada;146103227115;São Paulo;Agência Física
TX-945;16/5/24 0:00;Sr. Carlos Eduardo da Rocha;70936145921;47056,64;TED;Itaú;Caixa Econômica;EUR;Cancelada;57.126.87.244;Curitiba;Agência Física
TX-946;29/12/24 0:00;J0ã0 P3dr0 M3nd3s;76102989340;41317.01;TED;Banko do Brasil;Bradesco;eur;Pndente;43.82.222.136;Sã0 Paul0;Agência Física
TX-947;29/3/24 0:00;D4vi Lucc4 d4 C0st4;42222188635;30197.47;TED;Bradesko;Inter;BRL;Aprovda;44.61.49.226;Salvador;Internet Banking
TX-948;21/7/24 0:00;Agatha Lopes;705.068.735-01;43618.64;Depósito;Inter;Caixa Econômica;EUR;Aprovdo;67.175.74.74;Belo Horizonte;agênciafísica
TX-949;14/12/24 0:00;Maria Eduarda Nunes;672.197.308-95;11785,3;TED;BTG Paktual;B@nco do Br@sil;Real;Aprovda;118.68.211.2;Sã0 Paul0;Agência Física
TX-950;8/5/24 0:00;Maysa Castro;90570852729;22171.02;Depósito;Santander;Itaú;EUR;Aprovda;181.71.150.136;Salvad0r;Agência Física
TX-951;5/5/24 0:00;Bryan Almeida;947.959.409-14;32068.23;Transferência;Bradesco;Itaú;USD;Pendente;161.67.139.215;Rio de Janeiro;Internet Banking
TX-952;27/10/24 0:00;Luiz Miguel Silveira;25094710302;41317.01;TED;Itaú;Inter;eur;Cancelado;67.175.74.74;Porto Alegre;Agência Física
TX-953;10/11/24 0:00;D4vi Lucc4 d4 C0st4;42222188635;45250,75;Pix;Santander;Santander;BR$;Pndente;27.213.174.49;Rio de Janeiro;Caixa Eletrônico
TX-954;7/6/24 0:00;Luiz Miguel Silveira;25094710302;32902,16;Transferência;Banko do Brasil;Itaú;BR$;Aprovdo;209246154225;Rio de Janeiro;Agência Física
TX-955;8/11/24 0:00;Emilly da Luz;175.924.382-83;39985.66;Depósito;Inter;Bradesco;eur;Cancelado;147.45.234.99;Rio de Janeiro;Caixa Eletrônico
TX-956;28/6/24 0:00;Sr. P3dr0 d4 M4t4;337.451.791-72;10872.24;TED;Itaú;Bradesco;Real;Aprovdo;43.82.222.136;São Paulo;agênciafísica
TX-957;9/7/24 0:00;Lucas Gabriel da Mata;17525186917;36410.78;TED;Bradesco;S@nt@nder;Usd;Cancelado;174.187.243.46;Rio de Janeiro;Internet Banking
TX-958;18/7/24 0:00;Nathan Jesus;910.085.188-13;13619.27;Pix;Inter;Inter;Real;Aprovdo;209246154225;Belo Horizonte;internetbanking
TX-959;15/3/24 0:00;Maria Castro;427.552.247-91;23039.65;Transferência;Caixa Ekonômika;Santander;BR$;Cancelada;44.61.49.226;Belo Horizonte;Internet Banking
TX-960;27/10/24 0:00;Agatha Lopes;705.068.735-01;2594.20;TED;Caixa Econômica;It@ú;BRL;Cancelado;173175245113;Rio de Janeiro;Internet Banking
TX-961;31/7/24 0:00;Bryan Duarte;50764955250;2594.20;Boleto;Bradesco;Santander;BRL;Aprovdo;41.25.20.251;Porto Alegre;Agência Física
TX-962;15/3/24 0:00;Srt4. Ev3lyn C4mp0s;329.129.447-41;13619.27;Boleto;Santander;Inter;BRL;Cancelado;159241130188;Salvador;Agência Física
TX-963;14/5/24 0:00;M4rc3l4 Di4s;156.860.920-77;8896,81;Boleto;Banco do Brasil;Itaú;eur;Cancelada;161.67.139.215;Sã0 Paul0;Agência Física
TX-964;14/10/24 0:00;Renan Novaes;421.591.214-79;32068.23;Transferência;BTG Pactual;Inter;eur;Cancelada;154.196.50.24;São Paulo;Internet Banking
TX-965;15/3/24 0:00;R4f43l S4nt0s;069.188.807-13;34516.93;DOC;Caixa Ekonômika;C@ix@ Econômic@;Real;Pndente;173175245113;Sã0 Paul0;Internet Banking
TX-966;5/4/24 0:00;M4rc3l4 Di4s;156.860.920-77;16152.09;Depósito;Caixa Econômica;BTG Pactual;EUR;Cancelada;154.196.50.24;Rio de Janeiro;Internet Banking
TX-967;15/3/24 0:00;Yasmin Oliveira;239.620.763-26;14343,13;Boleto;Itaú;BTG Pactual;BR$;Aprovda;86213210207;Porto Alegre;Internet Banking
TX-968;10/11/24 0:00;Bryan Duarte;50764955250;4615,03;DOC;Bradesco;Itaú;BRL;Pndente;67.175.74.74;Sã0 Paul0;Caixa Eletrônico
TX-969;7/6/24 0:00;Sra. Alice Campos;95829576634;38019,67;Depósito;Itaú;BTG Pactual;BR$;Aprovada;41.25.20.251;São Paulo;Agência Física
TX-970;29/11/24 0:00;Maria Castro;427.552.247-91;39062,72;Pix;Itaú;Santander;EUR;Pndente;173175245113;Belo Horizonte;internetbanking
TX-971;29/11/24 0:00;Isabella da Cunha;181.721.689-96;16995.53;Depósito;Itaú;Inter;BR$;Cancelado;133.217.56.81;Curitiba;Caixa Eletrônico
TX-972;10/12/24 0:00;Lara Silveira;1454845353;10899.35;Transferência;Itaú;Itaú;BRL;Aprovda;46.16.234.145;Rio de Janeiro;caixaeletrônico
TX-973;10/5/24 0:00;Kamilly Gonçalves;24419230218;2594.20;TED;Santander;Santander;Real;Aprovada;117255194225;Porto Alegre;Internet Banking
TX-974;5/3/24 0:00;Rodrigo Dias;44627071180;30197.47;Pix;Itaú;Santander;EURO;Aprovda;167.140.10.159;Rio de Janeiro;caixaeletrônico
TX-975;7/6/24 0:00;Leandro Araújo;69106604613;16995.53;TED;Itaú;Inter;Real;Aprovada;43.82.222.136;Salvador;Caixa Eletrônico
TX-976;29/12/24 0:00;Manuela Jesus;29286644979;31654.67;Transferência;Itaú;Inter;Real;Pendnte;74.83.119.104;Rio de Janeiro;Caixa Eletrônico
TX-977;10/5/24 0:00;Sra. Alice Campos;95829576634;23039.65;Pix;Bradesco;S@nt@nder;Real;Cancelado;140.121.49.200;Bel0 H0riz0nte;Agência Física
TX-978;13/1/25 0:00;André N0gu3ir4;502.653.269-39;2594.20;Depósito;Santander;Inter;BRL;Cancelada;186.204.75.89;São Paulo;Agência Física
TX-979;31/12/24 0:00;Ana Lívia Azevedo;48867127519;34516.93;Boleto;Santander;Itaú;eur;Aprovdo;57.192.0.17;Curitiba;Internet Banking
TX-980;9/8/24 0:00;Ana Júlia Carvalho;54119817564;39062,72;Depósito;Bradesko;Itaú;BRL;Pndente;186.204.75.89;Bel0 H0riz0nte;Agência Física
TX-981;27/9/24 0:00;M4rc3l4 Di4s;156.860.920-77;43618.64;Transferência;Santander;Banco do Brasil;BR$;Cancelada;140.121.49.200;Salvador;Caixa Eletrônico
TX-982;18/7/24 0:00;Miguel Santos;020.340.036-88;19794,7;DOC;Caixa Econômica;BTG P@ctu@l;eur;Pndente;99.38.141.67;Rio de Janeiro;caixaeletrônico
TX-983;13/1/25 0:00;Maria Castro;427.552.247-91;39985.66;TED;Santander;Banco do Brasil;EURO;Aprovada;147.45.234.99;Curitiba;agênciafísica
TX-984;4/9/24 0:00;Maria Eduarda Nunes;672.197.308-95;11435.93;TED;Bradesco;BTG P@ctu@l;BR$;Aprovada;140.201.79.192;Salvad0r;Agência Física
TX-985;10/9/24 0:00;Rafaela Gomes;871.846.715-91;36410.78;TED;Banko do Brasil;BTG P@ctu@l;BR$;Cancelada;67.175.74.74;Porto Alegre;Caixa Eletrônico
TX-986;27/9/24 0:00;Sophie Dias;3816146275;1943.60;Depósito;Bradesco;Itaú;USD;Aprovdo;155.16.190.57;Salvad0r;Internet Banking
TX-987;5/5/24 0:00;Vicente Costa;55472565610;44296.21;Depósito;Banko do Brasil;Bradesco;eur;Pendnte;209246154225;Porto Alegre;internetbanking
TX-988;4/9/24 0:00;Renan Novaes;421.591.214-79;34516.93;Boleto;Caixa Ekonômika;BTG P@ctu@l;BRL;Cancelada;27.213.174.49;Curitiba;caixaeletrônico
TX-989;12/11/24 0:00;Leandro Araújo;69106604613;16995.53;TED;Inter;Itaú;eur;Aprovada;63.18.248.20;Porto Alegre;Agência Física
